Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-209.42.47.82-53371-53-17,192.168.100.5,53371,209.42.47.82,53,17,03/12/2023 03:58:56 PM,10404,0,2,0.0,102.0,0,0,0,0,59.0,43.0,51.0,11.313708498984761,9803.921568627451,192.23375624759709,10404.0,0.0,10404.0,10404.0,0,0,0,0,0,10404.0,10404.0,0.0,10404.0,10404.0,0,0,0,0,0,16,0.0,192.23375624759709,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,72.5,0.0,51.0,0,0,0,0,0,0,0,0,2,102,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-65060-53-17,192.168.100.5,65060,209.42.47.82,53,17,03/12/2023 03:58:51 PM,6671030,1,3,45.0,198.0,45.0,45.0,45.0,0.0,98.0,39.0,66.0,29.816103031751148,36.42615907888287,0.599607556854039,2223676.666666667,3811671.0752032804,6624998.0,12326.0,0,0,0,0,0,6671030.0,3335515.0,4669463.068165546,6637324.0,33706.0,0,0,0,0,8,24,0.14990188921350975,0.44970566764052927,39.0,98.0,56.4,24.9359178696113,621.8000000000001,0,0,0,0,0,0,0,0,3.0,70.5,45.0,66.0,0,0,0,0,0,0,1,45,3,198,-1,-1,1,0,33706.0,0.0,33706.0,33706.0,6624998.0,0.0,6624998.0,6624998.0,No Label
192.168.100.5-104.26.9.50-50608-443-6,104.26.9.50,443,192.168.100.5,50608,6,03/12/2023 03:58:57 PM,11345,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.28911414720142,11345.0,0.0,11345.0,11345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,88.14455707360071,88.14455707360071,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31638,0,0,0,0,0,0,0,0,0,0,No Label
142.250.189.130-192.168.100.5-443-56755-17,192.168.100.5,56755,142.250.189.130,443,17,03/12/2023 03:58:52 PM,3244540,33,58,3263.0,62610.0,1246.0,29.0,98.87878787878785,256.68679328801636,1250.0,24.0,1079.4827586206898,395.64973173734796,20302.723960869644,28.047119160189116,36050.44444444446,243615.65603197616,2295091.0,0.0,3202292.0,100071.62499999997,410196.9053927519,2317993.0,90.0,3198254.0,56109.71929824562,307164.9813173786,2299599.0,0.0,0,0,0,0,264,464,10.170933321826823,17.876185838362293,24.0,1250.0,729.5978260869567,588.627460307612,346482.2870281892,0,0,0,0,0,0,0,0,1.0,737.6153846153846,98.87878787878788,1079.4827586206898,0,0,0,0,0,0,33,3263,58,62610,-1,-1,33,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-55169-53-17,192.168.100.5,55169,209.42.47.82,53,17,03/12/2023 03:58:56 PM,18715,0,2,0.0,80.0,0,0,0,0,48.0,32.0,40.0,11.313708498984761,4274.646005877638,106.86615014694097,18715.0,0.0,18715.0,18715.0,0,0,0,0,0,18715.0,18715.0,0.0,18715.0,18715.0,0,0,0,0,0,16,0.0,106.86615014694097,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,56.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-35.244.159.8-54517-443-17,192.168.100.5,54517,35.244.159.8,443,17,03/12/2023 03:58:55 PM,71004,3,7,230.0,4885.0,160.0,31.0,76.66666666666667,72.27954989714127,1250.0,24.0,697.8571428571428,545.4039568892732,72038.19503126584,140.83713593600362,7889.333333333333,6576.781013535421,18725.0,0.0,21361.0,10680.5,12025.765027639614,19184.0,2177.0,71004.0,11834.0,12375.356916065088,27394.0,0.0,0,0,0,0,24,56,42.25114078080108,98.58599515520253,24.0,1250.0,578.6363636363637,556.9009378205917,310138.6545454546,0,0,0,0,0,0,0,0,2.0,636.5,76.66666666666667,697.8571428571429,0,0,0,0,0,0,3,230,7,4885,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-63482-53-17,192.168.100.5,63482,209.42.47.82,53,17,03/12/2023 03:58:53 PM,21038,0,2,0.0,132.0,0,0,0,0,94.0,38.0,66.0,39.59797974644666,6274.360680673068,95.0660709192889,21038.0,0.0,21038.0,21038.0,0,0,0,0,0,21038.0,21038.0,0.0,21038.0,21038.0,0,0,0,0,0,16,0.0,95.0660709192889,38.0,94.0,56.66666666666667,32.331615074619044,1045.3333333333335,0,0,0,0,0,0,0,0,0.0,85.0,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.61.57.78-50495-443-6,192.168.100.5,50495,23.61.57.78,443,6,03/12/2023 03:58:26 PM,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111111,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.555555555555,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-64035-53-17,192.168.100.5,64035,209.42.47.82,53,17,03/12/2023 03:57:40 PM,11161,0,2,0.0,107.0,0,0,0,0,71.0,36.0,53.5,24.748737341529164,9586.954573962907,179.1954125974375,11161.0,0.0,11161.0,11161.0,0,0,0,0,0,11161.0,11161.0,0.0,11161.0,11161.0,0,0,0,0,0,16,0.0,179.1954125974375,36.0,71.0,47.666666666666664,20.207259421636902,408.3333333333333,0,0,0,0,0,0,0,0,0.0,71.5,0.0,53.5,0,0,0,0,0,0,0,0,2,107,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-63983-53-17,192.168.100.5,63983,209.42.47.82,53,17,03/12/2023 03:58:54 PM,5510,0,2,0.0,116.0,0,0,0,0,81.0,35.0,58.0,32.526911934581186,21052.631578947367,362.9764065335753,5510.0,0.0,5510.0,5510.0,0,0,0,0,0,5510.0,5510.0,0.0,5510.0,5510.0,0,0,0,0,0,16,0.0,362.9764065335753,35.0,81.0,50.333333333333336,26.558112382722786,705.3333333333334,0,0,0,0,0,0,0,0,0.0,75.5,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-55782-53-17,192.168.100.5,55782,209.42.47.82,53,17,03/12/2023 03:57:56 PM,16568,0,2,0.0,232.0,0,0,0,0,180.0,52.0,116.0,90.50966799187809,14002.897151134717,120.71463061323033,16568.0,0.0,16568.0,16568.0,0,0,0,0,0,16568.0,16568.0,0.0,16568.0,16568.0,0,0,0,0,0,16,0.0,120.71463061323033,52.0,180.0,94.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,0.0,142.0,0.0,116.0,0,0,0,0,0,0,0,0,2,232,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-60723-53-17,192.168.100.5,60723,209.42.47.82,53,17,03/12/2023 03:58:52 PM,34427,0,2,0.0,111.0,0,0,0,0,79.0,32.0,55.5,33.23401871576773,3224.2135533157116,58.09393789758039,34427.0,0.0,34427.0,34427.0,0,0,0,0,0,34427.0,34427.0,0.0,34427.0,34427.0,0,0,0,0,0,16,0.0,58.09393789758039,32.0,79.0,47.666666666666664,27.13546265191241,736.3333333333333,0,0,0,0,0,0,0,0,0.0,71.5,0.0,55.5,0,0,0,0,0,0,0,0,2,111,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-64193-53-17,192.168.100.5,64193,209.42.47.82,53,17,03/12/2023 03:58:46 PM,7549,0,2,0.0,216.0,0,0,0,0,179.0,37.0,108.0,100.40916292848975,28613.061332626836,264.9357530798781,7549.0,0.0,7549.0,7549.0,0,0,0,0,0,7549.0,7549.0,0.0,7549.0,7549.0,0,0,0,0,0,16,0.0,264.9357530798781,37.0,179.0,84.33333333333334,81.98373822492687,6721.333333333334,0,0,0,0,0,0,0,0,0.0,126.5,0.0,108.0,0,0,0,0,0,0,0,0,2,216,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-10.70.5.171-49848-7680-6,10.70.5.171,7680,192.168.100.5,49848,6,03/12/2023 03:58:19 PM,9216878,1,3,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6666666666666665,2.309401076758503,0.8679728645643352,0.4339864322821676,3072292.666666667,5057294.180934735,8911385.0,82213.0,0,0,0,0,0,9134665.0,4567332.5,6143417.961160749,8911385.0,223280.0,0,1,0,0,20,60,0.1084966080705419,0.3254898242116257,0.0,4.0,2.4,2.1908902300206643,4.799999999999999,0,0,0,1,1,0,0,0,3.0,3.0,0.0,2.6666666666666665,0,0,0,0,0,0,1,0,3,8,-1,63396,0,0,223280.0,0.0,223280.0,223280.0,8911385.0,0.0,8911385.0,8911385.0,No Label
192.168.100.5-34.120.155.137-50632-443-6,34.120.155.137,443,192.168.100.5,50632,6,03/12/2023 03:58:57 PM,15768,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.83916793505834,15768.0,0.0,15768.0,15768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,63.41958396752917,63.41958396752917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31487,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-51406-53-17,192.168.100.5,51406,209.42.47.82,53,17,03/12/2023 03:58:57 PM,22043,0,2,0.0,223.0,0,0,0,0,141.0,82.0,111.5,41.71930009000631,10116.590300775757,90.73175157646418,22043.0,0.0,22043.0,22043.0,0,0,0,0,0,22043.0,22043.0,0.0,22043.0,22043.0,0,0,0,0,0,16,0.0,90.73175157646418,82.0,141.0,101.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,152.5,0.0,111.5,0,0,0,0,0,0,0,0,2,223,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.223.28.134-50503-443-6,192.168.100.5,50503,23.223.28.134,443,6,03/12/2023 03:57:57 PM,53,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.84905660377,53.0,0.0,53.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.924528301886,18867.924528301886,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.219.2.152-63286-443-17,192.168.100.5,63286,23.219.2.152,443,17,03/12/2023 03:58:46 PM,52600,4,8,261.0,3156.0,165.0,31.0,65.25,66.50501234242925,1250.0,21.0,394.5,537.8717319212825,64961.977186311786,228.13688212927755,4781.818181818182,5842.025587382886,15852.0,165.0,45345.0,15115.0,12767.03932006164,26751.0,1458.0,52435.0,7490.714285714285,9481.067603638417,24153.0,198.0,0,0,0,0,32,64,76.04562737642586,152.0912547528517,21.0,1250.0,359.00000000000006,515.3906285527513,265627.50000000006,0,0,0,0,0,0,0,0,2.0,388.9166666666667,65.25,394.5,0,0,0,0,0,0,4,261,8,3156,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-55496-53-17,192.168.100.5,55496,209.42.47.82,53,17,03/12/2023 03:58:31 PM,5944,0,2,0.0,136.0,0,0,0,0,99.0,37.0,68.0,43.840620433565945,22880.215343203232,336.47375504710635,5944.0,0.0,5944.0,5944.0,0,0,0,0,0,5944.0,5944.0,0.0,5944.0,5944.0,0,0,0,0,0,16,0.0,336.47375504710635,37.0,99.0,57.66666666666667,35.7957166897568,1281.3333333333335,0,0,0,0,0,0,0,0,0.0,86.5,0.0,68.0,0,0,0,0,0,0,0,0,2,136,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-52333-53-17,192.168.100.5,52333,209.42.47.82,53,17,03/12/2023 03:58:57 PM,8591,0,2,0.0,158.0,0,0,0,0,122.0,36.0,79.0,60.81118318204309,18391.339774182285,232.80176929344663,8591.0,0.0,8591.0,8591.0,0,0,0,0,0,8591.0,8591.0,0.0,8591.0,8591.0,0,0,0,0,0,16,0.0,232.80176929344663,36.0,122.0,64.66666666666667,49.652123150307816,2465.3333333333335,0,0,0,0,0,0,0,0,0.0,97.0,0.0,79.0,0,0,0,0,0,0,0,0,2,158,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-60819-53-17,192.168.100.5,60819,209.42.47.82,53,17,03/12/2023 03:57:29 PM,26051,0,2,0.0,160.0,0,0,0,0,126.0,34.0,80.0,65.05382386916237,6141.7987793174925,76.77248474146866,26051.0,0.0,26051.0,26051.0,0,0,0,0,0,26051.0,26051.0,0.0,26051.0,26051.0,0,0,0,0,0,16,0.0,76.77248474146866,34.0,126.0,64.66666666666667,53.11622476544557,2821.3333333333335,0,0,0,0,0,0,0,0,0.0,97.0,0.0,80.0,0,0,0,0,0,0,0,0,2,160,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-54737-53-17,192.168.100.5,54737,209.42.47.82,53,17,03/12/2023 03:58:47 PM,27924,0,2,0.0,321.0,0,0,0,0,278.0,43.0,160.5,166.17009357883867,11495.487752470992,71.6229766509096,27924.0,0.0,27924.0,27924.0,0,0,0,0,0,27924.0,27924.0,0.0,27924.0,27924.0,0,0,0,0,0,16,0.0,71.6229766509096,43.0,278.0,121.33333333333333,135.67731325956206,18408.333333333332,0,0,0,0,0,0,0,0,0.0,182.0,0.0,160.5,0,0,0,0,0,0,0,0,2,321,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-53930-53-17,192.168.100.5,53930,209.42.47.82,53,17,03/12/2023 03:57:40 PM,10795,0,2,0.0,148.0,0,0,0,0,114.0,34.0,74.0,56.568542494923804,13710.050949513663,185.27095877721166,10795.0,0.0,10795.0,10795.0,0,0,0,0,0,10795.0,10795.0,0.0,10795.0,10795.0,0,0,0,0,0,16,0.0,185.27095877721166,34.0,114.0,60.66666666666667,46.188021535170066,2133.3333333333335,0,0,0,0,0,0,0,0,0.0,91.0,0.0,74.0,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-61017-53-17,192.168.100.5,61017,209.42.47.82,53,17,03/12/2023 03:58:57 PM,8274,0,2,0.0,123.0,0,0,0,0,90.0,33.0,61.5,40.30508652763321,14865.844815083394,241.72105390379502,8274.0,0.0,8274.0,8274.0,0,0,0,0,0,8274.0,8274.0,0.0,8274.0,8274.0,0,0,0,0,0,16,0.0,241.72105390379502,33.0,90.0,52.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,0.0,78.0,0.0,61.5,0,0,0,0,0,0,0,0,2,123,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-65221-53-17,192.168.100.5,65221,209.42.47.82,53,17,03/12/2023 03:58:52 PM,29274,0,2,0.0,156.0,0,0,0,0,123.0,33.0,78.0,63.63961030678928,5328.960852633736,68.32001093120175,29274.0,0.0,29274.0,29274.0,0,0,0,0,0,29274.0,29274.0,0.0,29274.0,29274.0,0,0,0,0,0,16,0.0,68.32001093120175,33.0,123.0,63.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,0.0,94.5,0.0,78.0,0,0,0,0,0,0,0,0,2,156,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.13.65.87-50635-443-6,23.13.65.87,443,192.168.100.5,50635,6,03/12/2023 03:58:57 PM,11345,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,2115.469369766417,264.4336712208021,5672.5,8022.126432561382,11345.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,176.28911414720142,88.14455707360071,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,31652,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-34.149.20.76-50646-443-6,34.149.20.76,443,192.168.100.5,50646,6,03/12/2023 03:58:53 PM,1573,1,2,586.0,0.0,586.0,586.0,586.0,0.0,0.0,0.0,0.0,0.0,372536.5543547362,1907.1837253655435,786.5,1112.2789668064393,1573.0,0.0,0,0,0,0,0,1573.0,1573.0,0.0,1573.0,1573.0,0,0,0,0,20,40,635.7279084551813,1271.4558169103625,0.0,586.0,146.5,293.0,85849.00000000001,0,0,0,0,1,0,0,0,2.0,195.33333333333334,586.0,0.0,0,0,0,0,0,0,1,586,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-55770-53-17,192.168.100.5,55770,209.42.47.82,53,17,03/12/2023 03:58:55 PM,19793,0,2,0.0,223.0,0,0,0,0,141.0,82.0,111.5,41.71930009000631,11266.609407366239,101.04582428131157,19793.0,0.0,19793.0,19793.0,0,0,0,0,0,19793.0,19793.0,0.0,19793.0,19793.0,0,0,0,0,0,16,0.0,101.04582428131157,82.0,141.0,101.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,152.5,0.0,111.5,0,0,0,0,0,0,0,0,2,223,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
184.28.75.136-192.168.100.5-443-50601-6,192.168.100.5,50601,184.28.75.136,443,6,03/12/2023 03:58:46 PM,38233,7,22,47326.0,557.0,29200.0,0.0,6760.857142857142,11191.154415110943,287.0,0.0,25.31818181818182,81.9891899748209,1252399.7593701775,758.5070488844715,1365.4642857142858,2765.040706714525,11132.0,0.0,14894.0,2482.333333333333,4020.0816243786226,10525.0,118.0,38233.0,1820.6190476190473,3378.0444117298175,11132.0,0.0,0,0,0,0,140,456,183.08790835142415,575.4191405330473,0.0,29200.0,1596.1000000000001,5857.930553443384,3.4315350368965514E7,0,1,0,0,0,0,0,0,3.0,1651.1379310344828,6760.857142857143,25.318181818181817,0,0,0,0,0,0,7,47326,22,557,-1,32768,6,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-60991-53-17,192.168.100.5,60991,209.42.47.82,53,17,03/12/2023 03:58:53 PM,68196,0,2,0.0,196.0,0,0,0,0,162.0,34.0,98.0,90.50966799187809,2874.0688603437147,29.327233268813416,68196.0,0.0,68196.0,68196.0,0,0,0,0,0,68196.0,68196.0,0.0,68196.0,68196.0,0,0,0,0,0,16,0.0,29.327233268813416,34.0,162.0,76.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,0.0,115.0,0.0,98.0,0,0,0,0,0,0,0,0,2,196,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-52269-53-17,192.168.100.5,52269,209.42.47.82,53,17,03/12/2023 03:58:49 PM,44095,0,2,0.0,203.0,0,0,0,0,173.0,30.0,101.5,101.1162697096763,4603.6965642363075,45.356616396416825,44095.0,0.0,44095.0,44095.0,0,0,0,0,0,44095.0,44095.0,0.0,44095.0,44095.0,0,0,0,0,0,16,0.0,45.356616396416825,30.0,173.0,77.66666666666666,82.56108849411648,6816.333333333333,0,0,0,0,0,0,0,0,0.0,116.5,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-52118-53-17,192.168.100.5,52118,209.42.47.82,53,17,03/12/2023 03:58:51 PM,74603,0,2,0.0,132.0,0,0,0,0,97.0,35.0,66.0,43.840620433565945,1769.3658431966542,26.808573381767488,74603.0,0.0,74603.0,74603.0,0,0,0,0,0,74603.0,74603.0,0.0,74603.0,74603.0,0,0,0,0,0,16,0.0,26.808573381767488,35.0,97.0,55.66666666666667,35.7957166897568,1281.3333333333335,0,0,0,0,0,0,0,0,0.0,83.5,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-49960-53-17,192.168.100.5,49960,209.42.47.82,53,17,03/12/2023 03:57:28 PM,12916,0,2,0.0,115.0,0,0,0,0,82.0,33.0,57.5,34.64823227814083,8903.685351502012,154.8467017652524,12916.0,0.0,12916.0,12916.0,0,0,0,0,0,12916.0,12916.0,0.0,12916.0,12916.0,0,0,0,0,0,16,0.0,154.8467017652524,33.0,82.0,49.33333333333333,28.29016319029166,800.3333333333333,0,0,0,0,0,0,0,0,0.0,74.0,0.0,57.5,0,0,0,0,0,0,0,0,2,115,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-63598-53-17,192.168.100.5,63598,209.42.47.82,53,17,03/12/2023 03:58:56 PM,12739,0,2,0.0,116.0,0,0,0,0,74.0,42.0,58.0,22.627416997969522,9105.895282204254,156.998194520763,12739.0,0.0,12739.0,12739.0,0,0,0,0,0,12739.0,12739.0,0.0,12739.0,12739.0,0,0,0,0,0,16,0.0,156.998194520763,42.0,74.0,52.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,0.0,79.0,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-53648-53-17,192.168.100.5,53648,209.42.47.82,53,17,03/12/2023 03:58:54 PM,36516,0,2,0.0,223.0,0,0,0,0,141.0,82.0,111.5,41.71930009000631,6106.91203855844,54.77051155657794,36516.0,0.0,36516.0,36516.0,0,0,0,0,0,36516.0,36516.0,0.0,36516.0,36516.0,0,0,0,0,0,16,0.0,54.77051155657794,82.0,141.0,101.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,152.5,0.0,111.5,0,0,0,0,0,0,0,0,2,223,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-62952-53-17,192.168.100.5,62952,209.42.47.82,53,17,03/12/2023 03:58:50 PM,40785,0,2,0.0,190.0,0,0,0,0,140.0,50.0,95.0,63.63961030678928,4658.5754566629885,49.0376363859262,40785.0,0.0,40785.0,40785.0,0,0,0,0,0,40785.0,40785.0,0.0,40785.0,40785.0,0,0,0,0,0,16,0.0,49.0376363859262,50.0,140.0,80.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,0.0,120.0,0.0,95.0,0,0,0,0,0,0,0,0,2,190,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-65222-53-17,192.168.100.5,65222,209.42.47.82,53,17,03/12/2023 03:58:54 PM,21283,0,2,0.0,116.0,0,0,0,0,81.0,35.0,58.0,32.526911934581186,5450.359441808016,93.9717145139313,21283.0,0.0,21283.0,21283.0,0,0,0,0,0,21283.0,21283.0,0.0,21283.0,21283.0,0,0,0,0,0,16,0.0,93.9717145139313,35.0,81.0,50.333333333333336,26.558112382722786,705.3333333333334,0,0,0,0,0,0,0,0,0.0,75.5,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-3.33.220.150-50631-443-6,3.33.220.150,443,192.168.100.5,50631,6,03/12/2023 03:58:57 PM,11345,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.28911414720142,11345.0,0.0,11345.0,11345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,88.14455707360071,88.14455707360071,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31500,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-50320-53-17,192.168.100.5,50320,209.42.47.82,53,17,03/12/2023 03:58:15 PM,19913,0,2,0.0,143.0,0,0,0,0,100.0,43.0,71.5,40.30508652763321,7181.2383869833775,100.43690051725004,19913.0,0.0,19913.0,19913.0,0,0,0,0,0,19913.0,19913.0,0.0,19913.0,19913.0,0,0,0,0,0,16,0.0,100.43690051725004,43.0,100.0,62.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,0.0,93.0,0.0,71.5,0,0,0,0,0,0,0,0,2,143,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-61517-53-17,192.168.100.5,61517,209.42.47.82,53,17,03/12/2023 03:57:43 PM,416981,0,2,0.0,300.0,0,0,0,0,241.0,59.0,150.0,128.69343417595164,719.4572414570448,4.796381609713632,416981.0,0.0,416981.0,416981.0,0,0,0,0,0,416981.0,416981.0,0.0,416981.0,416981.0,0,0,0,0,0,16,0.0,4.796381609713632,59.0,241.0,119.66666666666666,105.07774899251189,11041.333333333332,0,0,0,0,0,0,0,0,0.0,179.5,0.0,150.0,0,0,0,0,0,0,0,0,2,300,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-49639-53-17,192.168.100.5,49639,209.42.47.82,53,17,03/12/2023 03:57:56 PM,30781,0,2,0.0,203.0,0,0,0,0,173.0,30.0,101.5,101.1162697096763,6594.977421136416,64.9751470062701,30781.0,0.0,30781.0,30781.0,0,0,0,0,0,30781.0,30781.0,0.0,30781.0,30781.0,0,0,0,0,0,16,0.0,64.9751470062701,30.0,173.0,77.66666666666666,82.56108849411648,6816.333333333333,0,0,0,0,0,0,0,0,0.0,116.5,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
